sensor01,sensor02,sensor03,sensor04,sensor05,sensor06,sensor07,sensor08,sensor09,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,testResult,status
2719.790476,2582.419048,2850.952381,2509.333333,57.914286,45.609524,64.742857,63.171429,-2087.209524,-2212.580952,-2162.047619,-2224.666667,-56.085714,-63.390476,-78.257143,-65.828571,2.760134,2.930883,1.924232,4185.5,4014.25,4039.5,4189.5,83,60.25,94.25,59.25,5627.251587,6023.1,5740.973016,6221.923016,-49.170635,-48.253968,-47.652381,-46.539683,1623.404187,118.971429,1587.972093,203.742857,1547.510227,63.428571,1562.58774,214.528571,25.255985,1.733333,24.084334,2.509524,29.972531,1.590476,26.088359,2.8,8.183865,6.009975,5.658457,5.628244,10.8,0.2,0.4,48.8,4.13365,1.146293,3.479608,24.06433,Velocity Type I,Fail
1763.666667,1620.333333,1903.6,1543.104762,80.866667,65.114286,96.504762,74.152381,-1411.333333,-1328.666667,-1250.4,-1408.895238,-61.133333,-85.885714,-76.495238,-97.847619,1.682129,2.131496,1.15142,1254,1032,870.75,907.25,90.25,90,100,74,5718.351587,6060.45873,5502.197619,6035.938889,-30.705556,-27.924603,-29.28254,-26.413492,1038.507535,104.347619,977.214049,221.680952,1010.848637,123.085714,958.813921,242.571429,29.779747,0.180952,31.988518,-0.485714,33.558155,0.852381,32.707314,0.247619,3.946712,3.804618,3.519567,3.326261,10.4,10.8,1.6,20.8,1.61335,0.647834,1.69415,10.927432,Velocity Type I,Fail
3812.295238,4106.466667,3880.247619,3736.114286,90.352381,71.952381,80.228571,72.161905,-3197.704762,-2884.533333,-3398.752381,-3840.885714,-78.647619,-62.047619,-63.771429,-59.838095,3.514339,3.797294,2.46697,5641.75,4555.5,2384.25,4360.5,171.5,136.5,133.5,163,4737.344444,2931.462698,3823.061905,5284.343651,-63.327778,-64.261905,-71.115079,-66.569841,2110.875025,-26.62381,2140.275343,-53.757143,2314.511445,172.819048,2312.490965,143.014286,30.75086,-2.333333,36.703778,-8.104762,33.817357,-3.104762,35.94615,-2.342857,8.285304,8.254257,7.961912,7.833163,1.2,4,2,6,1.621239,1.581016,2.017493,13.608124,Velocity Type I,Fail
3399.285714,3779.561905,4039.980952,3854.2,53.047619,74.571429,79.838095,79.895238,-1949.714286,-3842.438095,-4189.019048,-4416.8,-84.952381,-78.428571,-70.161905,-70.104762,3.728748,3.824544,2.559209,4595.5,1645.25,1658.75,4570,129.25,112.25,81.25,118.75,2477.347619,3737.360317,5142.998413,5203.915873,-53.329365,-70.603968,-78.09127,-73.298413,1797.014201,-186.328571,2418.953256,261.57619,2501.956803,332.77619,2507.519342,254.033333,38.480946,-10.785714,34.022893,-2.114286,28.833734,2.042857,27.816913,0.771429,17.381782,13.06437,6.27119,4.689532,1.2,3.2,1,5.2,1.106173,1.859555,1.282035,16.213868,Velocity Type I,Fail
2719.790476,2582.419048,2850.952381,2509.333333,57.914286,45.609524,64.742857,63.171429,-2087.209524,-2212.580952,-2162.047619,-2224.666667,-56.085714,-63.390476,-78.257143,-65.828571,2.760134,2.930883,1.924232,4185.5,4014.25,4039.5,4189.5,83,60.25,94.25,59.25,5627.251587,6023.1,5740.973016,6221.923016,-49.170635,-48.253968,-47.652381,-46.539683,1623.404187,118.971429,1587.972093,203.742857,1547.510227,63.428571,1562.58774,214.528571,25.255985,1.733333,24.084334,2.509524,29.972531,1.590476,26.088359,2.8,8.183865,6.009975,5.658457,5.628244,10.8,0.2,0.4,48.8,4.13365,1.146293,3.479608,24.06433,Velocity Type I,Fail
977.457143,1110.12381,964.552381,1239.352381,43.552381,65.952381,44.819048,41.695238,-592.542857,-895.87619,-479.447619,-1005.647619,-76.447619,-43.047619,-83.180952,-64.304762,1.08408,1.488471,-0.743312,1200,1463.5,1420.25,1079.25,75.25,62.5,72.25,46.25,8569.468254,9176.303175,8473.702381,9139.240476,16.27619,20.18254,14.888095,22.406349,421.809022,-11.790476,568.719015,113.266667,402.620015,-46.952381,602.543989,91.02381,22.97897,0.571429,18.796465,1.638095,26.046563,3.314286,19.806735,1.342857,4.401735,4.286093,3.972539,3.52643,0.2,0.4,4,9.8,2.619475,0.6914,2.427915,17.229805,Velocity Type II,Fail
1147.485714,809.52381,1086.190476,944.714286,53.133333,50.028571,49.238095,56.380952,-872.514286,-576.47619,-715.809524,-655.285714,-76.866667,-55.971429,-62.761905,-68.619048,1.069089,1.480014,-0.725266,1590.5,1197.25,1686.25,1159,64,66.25,60.75,45.25,9069.76746,8814.21746,8953.687302,8839.07619,20.556349,14.76746,19.039683,16.026984,559.491795,73.02381,408.431789,19.27619,531.341751,71.22381,410.7068,-10.2,22.459292,2.885714,20.370678,2.028571,23.304729,3.238095,22.528113,1.819048,3.632732,3.371908,3.351101,3.290593,0.4,44,4,0.2,2.176989,0.602622,2.172566,13.845439,Velocity Type II,Fail
921.390476,724.495238,892.857143,800.6,54.857143,43.561905,58.409524,55.380952,-460.609524,-493.504762,-461.142857,-561.4,-53.142857,-52.438095,-76.590476,-55.619048,0.743866,1.223711,-0.506833,1306.75,1190.5,1375.75,974.5,58.5,60.5,64.25,49.25,8555.610317,8634.848413,8357.271429,8753.007937,14.092857,11.909524,12.699206,13.934921,375.723205,-13.042857,315.437748,5.171429,369.213894,-41.87619,354.344809,-18.766667,19.762419,-0.12381,17.129286,0.561905,24.571609,0.952381,18.824961,-0.438095,2.875801,2.619288,2.415379,2.406283,4,6.8,3.8,36.8,1.57598,0.442073,1.475009,8.881706,Velocity Type II,Fail
1215.057143,888.828571,1215.352381,988.352381,56.171429,50.571429,51.752381,50.533333,-872.942857,-537.171429,-720.647619,-639.647619,-57.828571,-61.428571,-73.247619,-59.466667,1.045733,1.467833,-0.708283,1239.75,1182.25,1318.25,1422.25,57.5,52,61,41.25,9057.857143,8715.942857,8826.635714,8751.076984,21.362698,15.22619,20.402381,16.192857,586.239776,69.761905,412.435462,-2.585714,563.729048,26.171429,410.156124,-34.642857,21.192982,1.114286,18.343358,-0.228571,23.797944,3.047619,19.664355,-0.695238,4.106897,3.844179,3.602986,3.465776,1.2,9.8,0.4,0.2,2.47392,0.644704,2.394347,15.002947,Velocity Type II,Fail
1652.980952,1123.67619,1604.038095,1214.32381,64,60.142857,71.12381,59.342857,-1340.019048,-751.32381,-1217.961905,-882.67619,-67,-57.857143,-90.87619,-68.657143,1.43944,1.827111,-0.995588,1840.25,1364.5,1413.5,1498.5,68,72.25,75.5,61.5,9455.437302,8939.397619,9372.361111,9015.639683,29.934921,19.357937,28.153968,21.246825,841.057985,217.780952,554.229179,67.942857,812.803626,208.909524,567.868341,41.804762,24.272912,1.309524,22.461015,0.980952,27.959641,2.8,23.477795,0.028571,4.883517,4.535467,4.496067,4.225666,4,9.4,1.2,9,2.846893,0.818595,2.918776,17.288414,Velocity Type II,Fail
